"TimeID","Reg date","Provider URN","Provider type","Provider name","Authority code","Authority name","Registered places"
468,2009-12-16,"EY403661","Childminder","REDACTED","E08000007","Stockport",6
468,2009-12-16,"EY403026","Childcare - Non-Domestic","Tiger Club","E08000002","Bury",24
468,2009-12-08,"EY401577","Childminder","REDACTED","E08000003","Manchester",6
468,2009-12-08,"EY404442","Childminder","REDACTED","E08000002","Bury",12
468,2009-12-01,"EY402937","Childcare - Non-Domestic","Cool Kids Out of School Ltd","E08000009","Trafford",40
467,2009-11-30,"EY402391","Childminder","REDACTED","E08000007","Stockport",6
467,2009-11-26,"EY399253","Childminder","REDACTED","E08000008","Tameside",6
467,2009-11-19,"EY400227","Childminder","REDACTED","E08000008","Tameside",6
467,2009-11-10,"EY401381","Childminder","REDACTED","E08000009","Trafford",6
467,2009-11-03,"EY401269","Childminder","REDACTED","E08000007","Stockport",6
466,2009-10-31,"EY401130","Childminder","REDACTED","E08000008","Tameside",6
466,2009-10-30,"EY400314","Childminder","REDACTED","E08000004","Oldham",6
466,2009-10-30,"EY400877","Childminder","REDACTED","E08000006","Salford",6
466,2009-10-30,"EY401260","Childminder","REDACTED","E08000003","Manchester",6
466,2009-10-29,"EY399347","Childminder","REDACTED","E08000004","Oldham",6
466,2009-10-29,"EY399780","Childminder","REDACTED","E08000009","Trafford",6
466,2009-10-29,"EY400544","Childminder","REDACTED","E08000005","Rochdale",0
466,2009-10-29,"EY398906","Childcare - Non-Domestic","Diggle Dandelions Pre-School","E08000004","Oldham",20
466,2009-10-26,"EY398961","Childminder","REDACTED","E08000001","Bolton",12
466,2009-10-22,"EY399362","Childminder","REDACTED","E08000009","Trafford",6
466,2009-10-21,"EY399352","Home Childcarer","REDACTED","E08000007","Stockport",0
466,2009-10-14,"EY399497","Childminder","REDACTED","E08000003","Manchester",6
466,2009-10-14,"EY399520","Childminder","REDACTED","E08000003","Manchester",6
466,2009-10-13,"EY397664","Childminder","REDACTED","E08000003","Manchester",6
466,2009-10-13,"EY398021","Childminder","REDACTED","E08000008","Tameside",6
466,2009-10-07,"EY398295","Childminder","REDACTED","E08000009","Trafford",6
466,2009-10-06,"EY399617","Childminder","REDACTED","E08000007","Stockport",6
466,2009-10-05,"EY398621","Childminder","REDACTED","E08000003","Manchester",5
465,2009-09-22,"EY394232","Childminder","REDACTED","E08000008","Tameside",12
465,2009-09-18,"EY400287","Childcare - Non-Domestic","Canterbury Road Day Nursery","E08000009","Trafford",92
465,2009-09-17,"EY396502","Childminder","REDACTED","E08000008","Tameside",6
465,2009-09-17,"EY394022","Childcare - Non-Domestic","Christie Day Nursery","E08000003","Manchester",54
465,2009-09-15,"EY397208","Childminder","REDACTED","E08000008","Tameside",6
465,2009-09-10,"EY398149","Childminder","REDACTED","E08000007","Stockport",6
465,2009-09-08,"EY398121","Childminder","REDACTED","E08000004","Oldham",6
465,2009-09-07,"EY397594","Childminder","REDACTED","E08000006","Salford",12
465,2009-09-04,"EY399877","Childcare - Non-Domestic","Treetops Acorns","E08000001","Bolton",82
465,2009-09-03,"EY398803","Childcare - Non-Domestic","All Saints Nursery","E08000007","Stockport",40
465,2009-09-01,"EY396131","Childminder","REDACTED","E08000001","Bolton",0
464,2009-08-28,"EY399505","Childcare - Non-Domestic","Kids Collective @ Bollin","E08000009","Trafford",66
464,2009-08-27,"EY396911","Childminder","REDACTED","E08000003","Manchester",6
464,2009-08-26,"EY395123","Childcare - Non-Domestic","Hollins Wood Childcare","E08000007","Stockport",150
464,2009-08-13,"EY395661","Childminder","REDACTED","E08000008","Tameside",6
464,2009-08-12,"EY397156","Home Childcarer","REDACTED","E08000009","Trafford",0
464,2009-08-12,"EY394585","Childcare - Non-Domestic","Little Red Day Nursery","E08000008","Tameside",130
464,2009-08-03,"EY395569","Childminder","REDACTED","E08000005","Rochdale",6
464,2009-08-03,"EY398336","Childcare - Non-Domestic","Hopwood Park Playgroup","E08000005","Rochdale",24
464,2009-08-03,"EY396482","Childcare - Non-Domestic","Ninas Nursery Davenport","E08000007","Stockport",55
463,2009-07-29,"EY395429","Childcare - Non-Domestic","Beal Vale Pre-School Nursery","E08000004","Oldham",32
463,2009-07-29,"EY397563","Childcare - Non-Domestic","Moat House Nursery","E08000007","Stockport",12
463,2009-07-28,"EY395083","Childminder","REDACTED","E08000003","Manchester",6
463,2009-07-28,"EY397931","Childcare - Non-Domestic","Twinkle Toes","E08000005","Rochdale",34
463,2009-07-24,"EY391817","Childcare - Non-Domestic","Thorley Day Nursery","E08000009","Trafford",22
463,2009-07-23,"EY395253","Childminder","REDACTED","E08000002","Bury",6
463,2009-07-21,"EY391876","Childminder","REDACTED","E08000009","Trafford",12
463,2009-07-21,"EY395730","Childminder","REDACTED","E08000003","Manchester",6
463,2009-07-20,"EY395244","Childminder","REDACTED","E08000007","Stockport",6
463,2009-07-17,"EY396695","Home Childcarer","REDACTED","E08000003","Manchester",0
463,2009-07-17,"EY395353","Childcare - Non-Domestic","Bright Futures @ the gateway","E08000001","Bolton",78
463,2009-07-16,"EY396119","Childminder","REDACTED","E08000005","Rochdale",6
463,2009-07-14,"EY394275","Childminder","REDACTED","E08000006","Salford",6
463,2009-07-09,"EY395993","Childminder","REDACTED","E08000009","Trafford",6
462,2009-06-29,"EY394637","Childminder","REDACTED","E08000003","Manchester",6
462,2009-06-25,"EY387035","Childcare - Non-Domestic","Starlights Daycare Nursery","E08000001","Bolton",66
462,2009-06-22,"EY391907","Childminder","REDACTED","E08000002","Bury",6
462,2009-06-18,"EY392902","Home Childcarer","REDACTED","E08000009","Trafford",0
462,2009-06-15,"EY392876","Childminder","REDACTED","E08000002","Bury",6
462,2009-06-15,"EY395989","Home Childcarer","REDACTED","E08000003","Manchester",0
462,2009-06-12,"EY390923","Childminder","REDACTED","E08000003","Manchester",6
462,2009-06-12,"EY395089","Childminder","REDACTED","E08000009","Trafford",6
462,2009-06-12,"EY395289","Childminder","REDACTED","E08000001","Bolton",0
462,2009-06-12,"EY390374","Childcare - Non-Domestic","Mojo 6","E08000006","Salford",22
462,2009-06-12,"EY391447","Childcare - Non-Domestic","Playdays Kids Club","E08000003","Manchester",32
462,2009-06-11,"EY395428","Home Childcarer","REDACTED","E08000007","Stockport",0
462,2009-06-08,"EY392616","Childminder","REDACTED","E08000001","Bolton",6
462,2009-06-01,"EY394366","Childminder","REDACTED","E08000008","Tameside",6
461,2009-05-26,"EY391356","Childminder","REDACTED","E08000007","Stockport",6
461,2009-05-22,"EY392312","Childminder","REDACTED","E08000010","Wigan",6
461,2009-05-22,"EY393510","Childminder","REDACTED","E08000006","Salford",6
461,2009-05-19,"EY391485","Childminder","REDACTED","E08000009","Trafford",6
461,2009-05-18,"EY391365","Home Childcarer","REDACTED","E08000010","Wigan",0
461,2009-05-18,"EY393697","Childminder","REDACTED","E08000006","Salford",6
461,2009-05-13,"EY392069","Childminder","REDACTED","E08000006","Salford",5
461,2009-05-07,"EY393147","Childminder","REDACTED","E08000006","Salford",12
461,2009-05-05,"EY390811","Childminder","REDACTED","E08000003","Manchester",6
460,2009-04-29,"EY391206","Childcare - Non-Domestic","Little Petals Day Nursery","E08000009","Trafford",78
460,2009-04-29,"EY392825","Childcare - Non-Domestic","Hobblewobbles Private Day Care Ltd","E08000004","Oldham",63
460,2009-04-28,"EY393188","Childminder","REDACTED","E08000007","Stockport",6
460,2009-04-27,"EY392322","Childcare - Non-Domestic","The Bungalow Day Nursery Ltd","E08000008","Tameside",45
460,2009-04-22,"EY392314","Childcare - Non-Domestic","Busy Kids (NW) Ltd","E08000008","Tameside",67
460,2009-04-15,"EY390593","Childminder","REDACTED","E08000008","Tameside",6
460,2009-04-15,"EY391398","Childcare - Non-Domestic","Sparkles","E08000004","Oldham",45
460,2009-04-08,"EY391736","Childminder","REDACTED","E08000008","Tameside",6
460,2009-04-07,"EY381315","Childminder","REDACTED","E08000005","Rochdale",6
460,2009-04-07,"EY391290","Childminder","REDACTED","E08000002","Bury",6
460,2009-04-06,"EY391563","Childminder","REDACTED","E08000009","Trafford",12
460,2009-04-03,"EY388983","Childminder","REDACTED","E08000009","Trafford",6
459,2009-03-30,"EY387810","Childminder","REDACTED","E08000007","Stockport",6
459,2009-03-30,"EY390159","Childcare - Non-Domestic","BOSH 4","E08000009","Trafford",40
459,2009-03-27,"EY388729","Childcare - Non-Domestic","Saplings Day Nursery","E08000001","Bolton",26
459,2009-03-26,"EY390628","Childminder","REDACTED","E08000008","Tameside",6
459,2009-03-24,"EY383315","Childminder","REDACTED","E08000005","Rochdale",4
459,2009-03-24,"EY389533","Childcare - Non-Domestic","Genesis Day Care Nursery Ltd","E08000005","Rochdale",40
459,2009-03-23,"EY390924","Childminder","REDACTED","E08000009","Trafford",6
459,2009-03-23,"EY389436","Childcare - Non-Domestic","Woodley Kiddi-Winks","E08000007","Stockport",58
459,2009-03-20,"EY392355","Childcare - Non-Domestic","St Cuthbert's Early Years Centre","E08000010","Wigan",76
459,2009-03-18,"EY388470","Childcare - Non-Domestic","Holyrood Day Nursery Bury","E08000002","Bury",79
459,2009-03-17,"EY388803","Childminder","REDACTED","E08000003","Manchester",6
459,2009-03-12,"EY389825","Childcare - Non-Domestic","BPS Sport & Leisure Club","E08000009","Trafford",0
459,2009-03-10,"EY391058","Childminder","REDACTED","E08000009","Trafford",6
459,2009-03-03,"EY390267","Childminder","REDACTED","E08000010","Wigan",6
459,2009-03-02,"EY388688","Childminder","REDACTED","E08000007","Stockport",6
459,2009-03-02,"EY390297","Childminder","REDACTED","E08000008","Tameside",6
459,2009-03-02,"EY390323","Childcare - Non-Domestic","Playtime Kids Club Ltd","E08000007","Stockport",55
458,2009-02-27,"EY387865","Childminder","REDACTED","E08000003","Manchester",6
458,2009-02-26,"EY390813","Childcare - Non-Domestic","Gaskells Private Day Nursery","E08000001","Bolton",129
458,2009-02-25,"EY387260","Childcare - Non-Domestic","Oaklands Day Nursery","E08000003","Manchester",90
458,2009-02-19,"EY385463","Childminder","REDACTED","E08000002","Bury",6
458,2009-02-19,"EY389447","Childminder","REDACTED","E08000005","Rochdale",6
458,2009-02-18,"EY383775","Childminder","REDACTED","E08000007","Stockport",6
458,2009-02-18,"EY390376","Home Childcarer","REDACTED","E08000009","Trafford",0
458,2009-02-16,"EY390179","Childminder","REDACTED","E08000007","Stockport",6
458,2009-02-16,"EY390451","Home Childcarer","REDACTED","E08000003","Manchester",0
458,2009-02-10,"EY387415","Home Childcarer","REDACTED","E08000007","Stockport",0
458,2009-02-10,"EY389807","Home Childcarer","REDACTED","E08000007","Stockport",0
458,2009-02-09,"EY386854","Childminder","REDACTED","E08000004","Oldham",6
458,2009-02-09,"EY387017","Childminder","REDACTED","E08000006","Salford",6
458,2009-02-06,"EY387361","Childminder","REDACTED","E08000009","Trafford",4
458,2009-02-05,"EY389873","Childminder","REDACTED","E08000004","Oldham",6
457,2009-01-29,"EY380101","Childcare - Non-Domestic","Mojo 5","E08000006","Salford",32
457,2009-01-28,"EY388407","Childminder","REDACTED","E08000008","Tameside",6
457,2009-01-28,"EY388416","Childminder","REDACTED","E08000009","Trafford",6
457,2009-01-26,"EY389092","Childminder","REDACTED","E08000010","Wigan",6
457,2009-01-22,"EY387760","Childminder","REDACTED","E08000007","Stockport",6
457,2009-01-21,"EY384832","Home Childcarer","REDACTED","E08000009","Trafford",0
457,2009-01-20,"EY387023","Childminder","REDACTED","E08000008","Tameside",6
457,2009-01-19,"EY378826","Home Childcarer","REDACTED","E08000009","Trafford",0
457,2009-01-19,"EY385885","Home Childcarer","REDACTED","E08000010","Wigan",0
457,2009-01-08,"EY375099","Childminder","REDACTED","E08000005","Rochdale",6
457,2009-01-06,"EY387511","Childcare - Non-Domestic","Westwood Smarties","E08000006","Salford",44
456,2008-12-30,"EY385656","Childminder","REDACTED","E08000003","Manchester",6
456,2008-12-29,"EY387107","Childminder","REDACTED","E08000002","Bury",6
456,2008-12-23,"EY385483","Childminder","REDACTED","E08000003","Manchester",6
456,2008-12-23,"EY387708","Childminder","REDACTED","E08000010","Wigan",6
456,2008-12-22,"EY384654","Childminder","REDACTED","E08000003","Manchester",6
456,2008-12-22,"EY387498","Childminder","REDACTED","E08000004","Oldham",6
456,2008-12-16,"EY384863","Childminder","REDACTED","E08000003","Manchester",6
456,2008-12-15,"EY384274","Childcare - Non-Domestic","Moorfield Pre-School Group","E08000007","Stockport",20
456,2008-12-12,"EY384381","Childminder","REDACTED","E08000008","Tameside",12
456,2008-12-10,"EY385747","Childminder","REDACTED","E08000010","Wigan",6
456,2008-12-10,"EY387016","Childcare - Non-Domestic","Genesis Day Care Nursery","E08000005","Rochdale",76
456,2008-12-09,"EY385873","Childminder","REDACTED","E08000003","Manchester",6
456,2008-12-08,"EY387099","Childminder","REDACTED","E08000004","Oldham",6
456,2008-12-05,"EY377356","Childminder","REDACTED","E08000007","Stockport",6
456,2008-12-02,"EY383500","Childminder","REDACTED","E08000003","Manchester",6
456,2008-12-02,"EY386012","Childminder","REDACTED","E08000003","Manchester",6
455,2008-11-28,"EY387577","Childcare - Non-Domestic","Kool Kids Out Of School Care","E08000009","Trafford",48
455,2008-11-12,"EY382186","Childminder","REDACTED","E08000007","Stockport",12
455,2008-11-11,"EY383273","Childminder","REDACTED","E08000009","Trafford",6
455,2008-11-11,"EY385261","Childminder","REDACTED","E08000010","Wigan",12
455,2008-11-10,"EY382690","Home Childcarer","REDACTED","E08000009","Trafford",0
455,2008-11-07,"EY382707","Childminder","REDACTED","E08000001","Bolton",6
455,2008-11-07,"EY384414","Childminder","REDACTED","E08000008","Tameside",6
455,2008-11-07,"EY385022","Childminder","REDACTED","E08000009","Trafford",6
455,2008-11-05,"EY379466","Childminder","REDACTED","E08000008","Tameside",6
454,2008-10-31,"EY384138","Childminder","REDACTED","E08000007","Stockport",6
454,2008-10-22,"EY384011","Childminder","REDACTED","E08000003","Manchester",6
454,2008-10-22,"EY384895","Childminder","REDACTED","E08000003","Manchester",6
454,2008-10-22,"EY380910","Childcare - Non-Domestic","Shining Stars","E08000001","Bolton",58
454,2008-10-20,"EY380970","Childminder","REDACTED","E08000007","Stockport",6
454,2008-10-20,"EY381017","Childminder","REDACTED","E08000008","Tameside",5
454,2008-10-07,"EY381206","Childminder","REDACTED","E08000009","Trafford",6
454,2008-10-06,"EY378605","Childminder","REDACTED","E08000008","Tameside",6
454,2008-10-06,"EY379545","Childminder","REDACTED","E08000009","Trafford",4
454,2008-10-03,"EY377214","Childminder","REDACTED","E08000002","Bury",6
454,2008-10-02,"EY383378","Childminder","REDACTED","E08000004","Oldham",6
453,2008-09-30,"EY371633","Childminder","REDACTED","E08000009","Trafford",6
453,2008-09-30,"EY380927","Childcare - Non-Domestic","Park Avenue Day Nursery","E08000009","Trafford",38
453,2008-09-29,"EY382297","Childminder","REDACTED","E08000007","Stockport",6
453,2008-09-26,"EY371160","Childminder","REDACTED","E08000009","Trafford",6
453,2008-09-25,"EY381844","Childminder","REDACTED","E08000001","Bolton",6
453,2008-09-23,"EY381829","Childminder","REDACTED","E08000005","Rochdale",6
453,2008-09-23,"EY381679","Childminder","REDACTED","E08000003","Manchester",6
453,2008-09-23,"EY381856","Childminder","REDACTED","E08000002","Bury",6
453,2008-09-19,"EY380771","Childminder","REDACTED","E08000003","Manchester",18
453,2008-09-19,"EY383704","Childcare - Non-Domestic","Nina's Nursery","E08000007","Stockport",26
453,2008-09-18,"EY383292","Childminder","REDACTED","E08000010","Wigan",6
453,2008-09-16,"EY372290","Childminder","REDACTED","E08000001","Bolton",12
453,2008-09-16,"EY379053","Childminder","REDACTED","E08000001","Bolton",6
453,2008-09-16,"EY370610","Childcare - Non-Domestic","Gatley Childcare Ltd","E08000007","Stockport",24
453,2008-09-15,"EY375007","Childminder","REDACTED","E08000008","Tameside",6
453,2008-09-12,"EY376909","Childminder","REDACTED","E08000007","Stockport",6
453,2008-09-08,"EY374765","Childminder","REDACTED","E08000008","Tameside",6
453,2008-09-05,"EY370887","Childminder","REDACTED","E08000008","Tameside",6
453,2008-09-05,"EY374485","Childminder","REDACTED","E08000008","Tameside",6
453,2008-09-04,"EY373737","Childminder","REDACTED","E08000007","Stockport",12
453,2008-09-04,"EY382785","Childcare - Non-Domestic","Timperley Playgroup","E08000009","Trafford",28
452,2008-08-26,"EY381525","Childminder","REDACTED","E08000003","Manchester",6
452,2008-08-26,"EY381805","Childminder","REDACTED","E08000003","Manchester",6
452,2008-08-26,"EY379185","Childcare - Non-Domestic","Abc at Ince Children's Centre","E08000010","Wigan",23
452,2008-08-21,"EY376400","Childminder","REDACTED","E08000007","Stockport",6
452,2008-08-19,"EY369022","Childcare - Non-Domestic","Little Gems","E08000006","Salford",72
452,2008-08-18,"EY380151","Childminder","REDACTED","E08000003","Manchester",6
452,2008-08-15,"EY378139","Childminder","REDACTED","E08000007","Stockport",6
452,2008-08-15,"EY382065","Childcare - Non-Domestic","Brighter Beginnings Charlestown","E08000003","Manchester",76
452,2008-08-13,"EY376159","Childminder","REDACTED","E08000002","Bury",6
452,2008-08-08,"EY382236","Childcare - Non-Domestic","Bright Beginnings Community Nursery","E08000007","Stockport",54
452,2008-08-07,"EY374404","Childminder","REDACTED","E08000009","Trafford",6
452,2008-08-06,"EY380363","Childcare - Non-Domestic","Lees Out of School Care","E08000004","Oldham",48
451,2008-07-30,"EY375350","Childminder","REDACTED","E08000009","Trafford",6
451,2008-07-29,"EY369540","Childcare - Non-Domestic","Kings Camps","E08000006","Salford",0
451,2008-07-28,"EY375680","Childminder","REDACTED","E08000004","Oldham",0
451,2008-07-25,"EY380389","Childcare - Non-Domestic","Little Grafters @ Grafton House","E08000008","Tameside",62
451,2008-07-22,"EY378059","Childminder","REDACTED","E08000001","Bolton",18
451,2008-07-18,"EY374714","Childcare - Non-Domestic","St. John's C.E. Preschool","E08000010","Wigan",19
451,2008-07-14,"EY370162","Childcare - Non-Domestic","Fire Station Day Nursery","E08000008","Tameside",150
451,2008-07-11,"VC372137","Home Childcarer","REDACTED","E08000003","Manchester",0
451,2008-07-10,"EY376477","Childminder","REDACTED","E08000001","Bolton",6
451,2008-07-08,"EY375792","Childminder","REDACTED","E08000003","Manchester",0
451,2008-07-08,"EY375798","Childminder","REDACTED","E08000003","Manchester",0
451,2008-07-04,"EY372538","Childminder","REDACTED","E08000003","Manchester",6
451,2008-07-03,"EY374650","Childminder","REDACTED","E08000006","Salford",6
451,2008-07-02,"EY373270","Childminder","REDACTED","E08000010","Wigan",6
451,2008-07-02,"EY377212","Childminder","REDACTED","E08000008","Tameside",6
450,2008-06-30,"EY371270","Childminder","REDACTED","E08000006","Salford",6
450,2008-06-30,"EY372666","Childminder","REDACTED","E08000003","Manchester",2
450,2008-06-26,"EY376292","Childminder","REDACTED","E08000008","Tameside",6
450,2008-06-26,"EY375631","Childcare - Non-Domestic","St. Anne's Pre-School, Royton Oldham Limited","E08000004","Oldham",32
450,2008-06-26,"EY376587","Childcare - Non-Domestic","Hart Common Pre-School","E08000001","Bolton",24
450,2008-06-25,"EY377558","Childminder","REDACTED","E08000008","Tameside",6
450,2008-06-24,"EY377188","Childminder","REDACTED","E08000007","Stockport",6
450,2008-06-23,"EY376073","Childcare - Non-Domestic","Jellybeans Out of School Club","E08000005","Rochdale",11
450,2008-06-22,"EY371911","Childminder","REDACTED","E08000007","Stockport",6
450,2008-06-20,"EY376555","Childminder","REDACTED","E08000007","Stockport",15
450,2008-06-17,"EY369993","Childminder","REDACTED","E08000007","Stockport",6
450,2008-06-11,"EY366409","Childminder","REDACTED","E08000005","Rochdale",6
450,2008-06-10,"EY372207","Childcare - Non-Domestic","REDACTED","E08000001","Bolton",33
450,2008-06-10,"EY371820","Childcare - Non-Domestic","Tiddlywinks Day Nursery Ltd","E08000003","Manchester",58
449,2008-05-29,"EY370719","Childcare - Non-Domestic","The Ducklings Day Nursery","E08000010","Wigan",71
449,2008-05-29,"EY374367","Childcare - Non-Domestic","Great Lever Nursery","E08000001","Bolton",54
449,2008-05-28,"EY370749","Childminder","REDACTED","E08000003","Manchester",6
449,2008-05-28,"EY370276","Childminder","REDACTED","E08000007","Stockport",6
449,2008-05-28,"EY373307","Childminder","REDACTED","E08000002","Bury",6
449,2008-05-23,"EY375899","Childminder","REDACTED","E08000008","Tameside",6
449,2008-05-19,"EY366161","Childminder","REDACTED","E08000003","Manchester",6
449,2008-05-19,"EY372584","Childminder","REDACTED","E08000003","Manchester",18
449,2008-05-16,"VC373059","Home Childcarer","REDACTED","E08000009","Trafford",0
449,2008-05-14,"EY365941","Childminder","REDACTED","E08000003","Manchester",18
449,2008-05-12,"EY371182","Childcare - Non-Domestic","Cabbage Patch Preschool","E08000005","Rochdale",30
449,2008-05-08,"EY363031","Childcare - Non-Domestic","Daisybank Day Nursery Ltd","E08000007","Stockport",43
449,2008-05-07,"VC372690","Home Childcarer","REDACTED","E08000009","Trafford",0
448,2008-04-24,"EY369977","Childminder","REDACTED","E08000005","Rochdale",6
448,2008-04-17,"EY372786","Childcare - Non-Domestic","Beanstalks@Tyntesfield School","E08000009","Trafford",50
448,2008-04-17,"EY373179","Childcare - Non-Domestic","Honey Bear Day Care","E08000010","Wigan",54
448,2008-04-15,"EY367722","Childminder","REDACTED","E08000007","Stockport",6
448,2008-04-14,"EY371366","Childminder","REDACTED","E08000007","Stockport",6
448,2008-04-09,"EY370344","Childminder","REDACTED","E08000009","Trafford",12
448,2008-04-09,"EY371525","Childminder","REDACTED","E08000007","Stockport",6
448,2008-04-09,"EY371623","Childminder","REDACTED","E08000006","Salford",6
448,2008-04-08,"EY371674","Childminder","REDACTED","E08000002","Bury",6
448,2008-04-03,"EY366181","Childminder","REDACTED","E08000004","Oldham",0
448,2008-04-03,"EY367441","Childminder","REDACTED","E08000009","Trafford",6
448,2008-04-01,"EY369611","Childminder","REDACTED","E08000007","Stockport",6
448,2008-04-01,"EY370236","Childminder","REDACTED","E08000003","Manchester",6
448,2008-04-01,"EY368331","Childcare - Non-Domestic","Lamberhead Green Headstart","E08000010","Wigan",34
447,2008-03-26,"EY369899","Childminder","REDACTED","E08000002","Bury",6
447,2008-03-25,"EY360194","Childminder","REDACTED","E08000003","Manchester",6
447,2008-03-23,"EY369517","Childcare - Non-Domestic","Kings Camps","E08000007","Stockport",0
447,2008-03-17,"EY365695","Childminder","REDACTED","E08000007","Stockport",6
447,2008-03-17,"EY369586","Childminder","REDACTED","E08000007","Stockport",6
447,2008-03-17,"EY370884","Childcare - Non-Domestic","Holyrood Day Nursery Salford","E08000006","Salford",79
447,2008-03-14,"EY370869","Childcare - Non-Domestic","Holyrood Day Nursery Altrincham","E08000009","Trafford",50
447,2008-03-14,"EY370888","Childcare - Non-Domestic","Holyrood Day Nursery Prestwich","E08000002","Bury",98
447,2008-03-14,"EY370891","Childcare - Non-Domestic","Holyrood Day Nursery Castleton","E08000005","Rochdale",80
447,2008-03-14,"EY370892","Childcare - Non-Domestic","Holyrood Day Nursery Hope","E08000006","Salford",65
447,2008-03-14,"EY372028","Childcare - Non-Domestic","Holyrood Day Nursery Swinton","E08000006","Salford",140
447,2008-03-14,"EY372041","Childcare - Non-Domestic","Holyrood Day Nursery Astley","E08000010","Wigan",100
447,2008-03-14,"EY372043","Childcare - Non-Domestic","Holyrood Day Nursery Shaw","E08000004","Oldham",83
447,2008-03-13,"EY366349","Childminder","REDACTED","E08000003","Manchester",18
447,2008-03-12,"EY364421","Childminder","REDACTED","E08000007","Stockport",12
447,2008-03-07,"EY361449","Childminder","REDACTED","E08000010","Wigan",12
446,2008-02-29,"EY363876","Childcare - Non-Domestic","Little Stompers Day Nursery","E08000001","Bolton",64
446,2008-02-27,"EY367124","Childminder","REDACTED","E08000001","Bolton",6
446,2008-02-27,"EY368113","Childcare - Non-Domestic","Anson Cabin Project","E08000003","Manchester",12
446,2008-02-26,"EY369903","Childminder","REDACTED","E08000007","Stockport",6
446,2008-02-20,"EY367513","Childcare - Non-Domestic","Fairfield Education & Childcare","E08000008","Tameside",40
446,2008-02-18,"EY369638","Childminder","REDACTED","E08000007","Stockport",18
446,2008-02-14,"EY363077","Childminder","REDACTED","E08000005","Rochdale",6
446,2008-02-11,"EY362419","Childminder","REDACTED","E08000002","Bury",6
446,2008-02-11,"VC368091","Home Childcarer","REDACTED","E08000009","Trafford",0
446,2008-02-08,"EY358856","Childminder","REDACTED","E08000004","Oldham",6
446,2008-02-08,"VC368215","Home Childcarer","REDACTED","E08000007","Stockport",0
446,2008-02-07,"EY365955","Childminder","REDACTED","E08000007","Stockport",6
446,2008-02-07,"EY367478","Childminder","REDACTED","E08000008","Tameside",6
446,2008-02-05,"EY367058","Childcare - Non-Domestic","Bowden House Day Nursery","E08000007","Stockport",35
446,2008-02-04,"EY361273","Childminder","REDACTED","E08000003","Manchester",6
445,2008-01-31,"EY367683","Childminder","REDACTED","E08000008","Tameside",6
445,2008-01-28,"EY356062","Childminder","REDACTED","E08000007","Stockport",6
445,2008-01-28,"EY365242","Childminder","REDACTED","E08000003","Manchester",6
445,2008-01-24,"EY366744","Childcare - Non-Domestic","Tiny Steps Nursery","E08000003","Manchester",55
445,2008-01-24,"EY365960","Childcare - Non-Domestic","Mojo 1","E08000006","Salford",52
445,2008-01-23,"EY367125","Childcare - Non-Domestic","Blue Skies Montessori Nursery","E08000002","Bury",34
445,2008-01-21,"EY365515","Childminder","REDACTED","E08000005","Rochdale",12
445,2008-01-21,"EY366329","Childcare - Non-Domestic","Beanstalks@Woodheys School","E08000009","Trafford",50
445,2008-01-18,"EY366069","Childcare - Non-Domestic","Mojo 3","E08000006","Salford",40
445,2008-01-17,"EY367476","Childminder","REDACTED","E08000008","Tameside",6
445,2008-01-17,"EY367552","Childcare - Non-Domestic","Didsbury Village Day Nursery","E08000003","Manchester",87
445,2008-01-17,"EY365144","Childcare - Non-Domestic","Quackers Kids Day Nursery @ Ridge Hill","E08000008","Tameside",56
445,2008-01-16,"EY366081","Childminder","REDACTED","E08000008","Tameside",6
445,2008-01-15,"EY364531","Childminder","REDACTED","E08000008","Tameside",5
445,2008-01-15,"EY364642","Childminder","REDACTED","E08000003","Manchester",6
445,2008-01-15,"EY365810","Childminder","REDACTED","E08000010","Wigan",6
445,2008-01-15,"EY366354","Childminder","REDACTED","E08000003","Manchester",6
445,2008-01-15,"VC366701","Home Childcarer","REDACTED","E08000007","Stockport",0
445,2008-01-15,"VC367437","Home Childcarer","REDACTED","E08000009","Trafford",0
445,2008-01-11,"EY362903","Childminder","REDACTED","E08000007","Stockport",6
445,2008-01-11,"EY365747","Childcare - Non-Domestic","Kids United","E08000010","Wigan",24
445,2008-01-09,"EY364481","Childminder","REDACTED","E08000001","Bolton",6
445,2008-01-03,"EY367012","Childcare - Non-Domestic","Abc at Atherton's Children Centre","E08000010","Wigan",70
445,2008-01-02,"EY362100","Childminder","REDACTED","E08000010","Wigan",12
445,2008-01-02,"EY364423","Childminder","REDACTED","E08000002","Bury",12
445,2008-01-02,"EY366480","Childminder","REDACTED","E08000001","Bolton",6
444,2007-12-17,"EY366742","Childcare - Non-Domestic","Little Angels Nursery","E08000001","Bolton",65
444,2007-12-07,"EY360413","Childminder","REDACTED","E08000003","Manchester",6
444,2007-12-07,"EY366312","Childminder","REDACTED","E08000003","Manchester",6
444,2007-12-07,"EY367296","Childcare - Non-Domestic","Greenacres Laugh 'N' Learn","E08000004","Oldham",40
444,2007-12-04,"EY358122","Childminder","REDACTED","E08000009","Trafford",6
443,2007-11-27,"EY364038","Childminder","REDACTED","E08000006","Salford",6
443,2007-11-22,"EY365899","Childminder","REDACTED","E08000003","Manchester",6
443,2007-11-20,"EY356841","Childminder","REDACTED","E08000005","Rochdale",5
443,2007-11-17,"EY359736","Childminder","REDACTED","E08000003","Manchester",6
